Time,Open,High,Low,Close,Buys,Sells,Buy_Amount,Sell_Amount,Bid,Ask
"2024/09/09, 13:35",18731.5,18733.5,18729.0,18733.25,228,279,149.0,230.0,305.0,341.0
"2024/09/09, 13:36",18733.0,18734.5,18729.75,18731.25,234,173,150.0,123.0,337.0,333.0
"2024/09/09, 13:37",18731.25,18735.0,18728.0,18728.5,203,213,134.0,159.0,329.0,289.0
"2024/09/09, 13:38",18728.5,18729.25,18722.5,18722.5,271,124,202.0,76.0,293.0,269.0
"2024/09/09, 13:39",18722.5,18728.0,18721.0,18727.5,178,162,123.0,119.0,298.0,285.0
"2024/09/09, 13:40",18727.75,18728.25,18725.0,18727.0,154,124,97.0,86.0,312.0,285.0
"2024/09/09, 13:41",18727.0,18729.5,18726.5,18729.0,62,111,44.0,78.0,300.0,300.0
"2024/09/09, 13:42",18728.75,18731.5,18727.75,18730.25,88,73,60.0,53.0,304.0,311.0
"2024/09/09, 13:43",18730.25,18730.25,18728.0,18729.5,95,58,55.0,35.0,312.0,286.0
"2024/09/09, 13:44",18729.5,18730.0,18725.0,18727.25,238,131,184.0,85.0,261.0,272.0
"2024/09/09, 13:45",18727.25,18728.5,18718.75,18719.5,319,247,218.0,160.0,221.0,234.0
"2024/09/09, 13:46",18719.5,18720.25,18716.0,18716.75,166,126,109.0,86.0,196.0,245.0
"2024/09/09, 13:47",18716.75,18723.75,18716.25,18721.25,79,211,55.0,167.0,218.0,217.0
"2024/09/09, 13:48",18721.25,18721.25,18714.5,18716.75,170,95,130.0,62.0,204.0,224.0
"2024/09/09, 13:49",18716.75,18721.0,18716.75,18717.0,124,122,121.0,95.0,202.0,207.0
"2024/09/09, 13:50",18717.0,18718.25,18716.25,18717.0,60,74,38.0,51.0,205.0,208.0
"2024/09/09, 13:51",18717.0,18718.5,18715.25,18715.25,64,89,37.0,72.0,200.0,188.0
"2024/09/09, 13:52",18715.25,18718.0,18715.25,18717.25,55,79,33.0,60.0,204.0,185.0
"2024/09/09, 13:53",18717.25,18717.5,18715.0,18715.0,63,17,36.0,8.0,184.0,179.0
"2024/09/09, 13:54",18715.0,18716.75,18713.25,18715.5,122,96,82.0,70.0,155.0,160.0
"2024/09/09, 13:55",18715.5,18716.25,18713.5,18715.5,109,98,75.0,68.0,158.0,161.0
"2024/09/09, 13:56",18715.75,18716.0,18714.25,18714.75,73,206,49.0,141.0,162.0,156.0
"2024/09/09, 13:57",18714.75,18718.0,18713.5,18717.25,70,97,47.0,93.0,169.0,147.0
"2024/09/09, 13:58",18717.25,18718.75,18716.5,18717.5,86,101,51.0,68.0,153.0,142.0
"2024/09/09, 14:58",18718.5,18724.25,18716.5,18723.75,138,226,100.0,168.0,20.0,2.0
"2024/09/09, 14:59",18723.75,18723.75,18723.75,18723.75,1,0,0.0,0,19.0,24.0
"2024/09/09, 15:00",18725.0,18739.0,18724.0,18733.0,423,650,531.0,461.0,172.0,145.0
"2024/09/09, 15:01",18733.75,18734.5,18729.0,18732.0,244,214,170.0,164.0,182.0,149.0
"2024/09/09, 15:02",18732.0,18733.75,18729.0,18733.0,144,159,99.0,109.0,180.0,158.0
"2024/09/09, 15:03",18733.0,18742.0,18732.0,18735.75,306,395,252.0,282.0,179.0,212.0
"2024/09/09, 15:04",18735.75,18740.0,18735.0,18737.5,126,188,88.0,126.0,187.0,203.0
"2024/09/09, 15:05",18737.5,18738.75,18734.75,18735.5,216,144,131.0,100.0,213.0,232.0
"2024/09/09, 15:06",18735.5,18738.25,18731.0,18734.75,215,170,141.0,138.0,236.0,226.0
"2024/09/09, 15:07",18734.75,18735.25,18732.0,18733.75,61,59,51.0,39.0,256.0,256.0
"2024/09/09, 15:08",18733.75,18734.5,18729.25,18729.5,94,56,100.0,42.0,246.0,245.0
"2024/09/09, 15:09",18729.75,18729.75,18725.0,18726.75,208,155,138.0,129.0,278.0,278.0
"2024/09/09, 15:10",18727.0,18729.0,18718.0,18719.0,403,182,297.0,120.0,244.0,286.0
"2024/09/09, 15:11",18719.0,18721.25,18715.75,18716.75,269,195,178.0,122.0,260.0,305.0
"2024/09/09, 15:12",18716.75,18716.75,18709.0,18714.5,416,263,272.0,181.0,282.0,303.0
"2024/09/09, 15:13",18714.5,18715.0,18710.25,18711.0,148,118,118.0,98.0,294.0,269.0
"2024/09/09, 15:14",18711.0,18717.75,18711.0,18717.0,94,192,56.0,132.0,269.0,307.0
"2024/09/09, 15:15",18717.0,18717.0,18711.0,18712.25,366,96,204.0,66.0,302.0,280.0
"2024/09/09, 15:16",18712.25,18715.5,18711.75,18713.75,203,119,114.0,79.0,288.0,300.0
"2024/09/09, 15:17",18714.0,18719.75,18712.5,18719.75,100,144,66.0,108.0,255.0,330.0
"2024/09/09, 15:18",18719.75,18719.75,18713.75,18713.75,102,72,63.0,44.0,294.0,277.0
"2024/09/09, 15:19",18713.75,18713.75,18708.25,18710.5,316,130,200.0,106.0,284.0,260.0
"2024/09/09, 15:20",18710.25,18716.0,18710.0,18714.5,134,150,86.0,94.0,325.0,316.0
"2024/09/09, 15:21",18714.5,18719.5,18713.5,18715.5,138,161,77.0,111.0,292.0,335.0
"2024/09/09, 15:22",18715.5,18718.0,18715.25,18718.0,41,78,36.0,69.0,299.0,347.0
"2024/09/09, 15:23",18718.25,18721.0,18716.25,18716.75,161,180,132.0,122.0,308.0,316.0
"2024/09/09, 15:24",18716.75,18717.25,18713.0,18716.5,145,70,109.0,43.0,309.0,320.0
"2024/09/09, 15:25",18716.5,18717.25,18714.25,18714.5,74,29,53.0,29.0,326.0,290.0
"2024/09/09, 15:26",18714.5,18715.75,18714.0,18714.5,34,28,23.0,20.0,319.0,284.0
"2024/09/09, 15:27",18714.5,18720.25,18714.5,18720.0,50,168,28.0,137.0,300.0,310.0
"2024/09/09, 15:28",18720.0,18723.25,18719.25,18722.5,71,153,41.0,120.0,274.0,331.0
"2024/09/09, 15:29",18722.5,18722.75,18718.75,18721.25,100,67,70.0,43.0,298.0,337.0
"2024/09/09, 15:30",18721.25,18721.5,18713.25,18716.75,199,142,154.0,89.0,302.0,316.0
"2024/09/09, 15:31",18716.5,18725.5,18716.0,18724.25,57,207,33.0,148.0,282.0,303.0
"2024/09/09, 15:32",18724.25,18725.25,18722.75,18724.5,89,123,57.0,73.0,298.0,294.0
"2024/09/09, 15:33",18724.5,18724.75,18716.75,18716.75,158,65,104.0,42.0,307.0,280.0
"2024/09/09, 15:34",18717.0,18723.5,18717.0,18723.5,90,108,53.0,68.0,281.0,327.0
"2024/09/09, 15:35",18723.5,18724.0,18721.75,18722.5,55,36,31.0,27.0,292.0,334.0
"2024/09/09, 15:36",18722.5,18723.0,18717.5,18719.0,124,79,77.0,52.0,301.0,327.0
"2024/09/09, 15:37",18719.0,18723.75,18719.0,18723.0,47,99,27.0,62.0,276.0,331.0
"2024/09/09, 15:38",18722.75,18723.0,18721.25,18722.5,28,48,16.0,26.0,281.0,338.0
"2024/09/09, 15:39",18722.5,18724.25,18722.0,18723.5,29,61,14.0,39.0,292.0,334.0
"2024/09/09, 15:40",18723.5,18723.5,18718.75,18721.0,99,71,73.0,43.0,282.0,330.0
"2024/09/09, 15:41",18721.0,18722.25,18720.5,18720.75,65,40,43.0,26.0,297.0,339.0
"2024/09/09, 15:42",18720.75,18720.75,18716.5,18716.75,88,43,61.0,27.0,318.0,291.0
"2024/09/09, 15:43",18716.75,18718.0,18711.25,18711.25,234,111,169.0,69.0,357.0,256.0
"2024/09/09, 15:44",18711.25,18711.5,18707.0,18707.75,299,161,205.0,109.0,335.0,257.0
"2024/09/09, 15:45",18707.75,18708.25,18699.5,18703.5,477,289,451.0,194.0,286.0,279.0
"2024/09/09, 15:46",18703.75,18708.0,18703.5,18705.75,107,146,74.0,96.0,287.0,294.0
"2024/09/09, 15:47",18705.75,18706.75,18703.75,18704.75,87,69,62.0,46.0,294.0,284.0
"2024/09/09, 15:48",18704.75,18706.75,18703.25,18704.0,74,122,43.0,96.0,289.0,277.0
"2024/09/09, 15:49",18704.0,18704.0,18698.5,18700.5,228,149,163.0,98.0,292.0,302.0
"2024/09/09, 15:50",18700.5,18703.0,18699.75,18700.25,103,109,74.0,79.0,308.0,301.0
"2024/09/09, 15:51",18700.25,18703.25,18700.0,18702.0,64,74,39.0,50.0,297.0,302.0
"2024/09/09, 15:52",18702.0,18703.75,18700.5,18702.5,55,62,39.0,43.0,304.0,294.0
"2024/09/09, 15:53",18702.5,18704.25,18702.0,18703.0,21,36,14.0,26.0,302.0,296.0
"2024/09/09, 15:54",18703.0,18706.25,18701.75,18705.75,49,122,37.0,77.0,298.0,287.0
"2024/09/09, 15:55",18705.75,18705.75,18701.5,18702.25,95,54,70.0,34.0,323.0,307.0
"2024/09/09, 15:56",18702.25,18703.5,18701.5,18702.5,53,51,31.0,38.0,324.0,313.0
"2024/09/09, 15:57",18702.5,18704.0,18696.5,18702.25,213,159,177.0,116.0,289.0,293.0
"2024/09/09, 15:58",18702.25,18702.5,18697.75,18699.0,105,127,71.0,97.0,357.0,283.0
"2024/09/09, 15:59",18699.0,18700.75,18697.5,18699.75,112,72,77.0,49.0,307.0,251.0
"2024/09/09, 16:00",18700.25,18702.75,18695.0,18702.25,265,208,197.0,137.0,261.0,277.0
"2024/09/09, 16:01",18702.25,18707.5,18701.5,18705.5,91,239,58.0,173.0,262.0,277.0
"2024/09/09, 16:02",18705.5,18707.0,18701.75,18702.25,89,66,50.0,39.0,271.0,260.0
"2024/09/09, 16:03",18702.25,18702.25,18697.5,18697.75,140,83,97.0,52.0,337.0,271.0
"2024/09/09, 16:04",18697.75,18701.5,18697.5,18698.5,109,124,73.0,82.0,338.0,267.0
"2024/09/09, 16:05",18698.5,18701.0,18698.25,18700.5,74,65,50.0,40.0,303.0,278.0
"2024/09/09, 16:06",18700.5,18705.0,18700.5,18702.75,77,124,50.0,97.0,299.0,289.0
"2024/09/09, 16:07",18702.75,18703.5,18701.5,18703.0,52,66,41.0,55.0,304.0,280.0
"2024/09/09, 16:08",18703.0,18703.0,18699.75,18700.5,72,52,59.0,34.0,319.0,283.0
"2024/09/09, 16:09",18700.5,18704.25,18700.5,18704.25,25,47,12.0,33.0,291.0,295.0
"2024/09/09, 16:10",18704.5,18704.75,18701.5,18703.25,52,56,39.0,39.0,313.0,303.0
"2024/09/09, 16:11",18703.25,18710.0,18703.25,18707.0,83,261,58.0,163.0,287.0,294.0
"2024/09/09, 16:12",18707.0,18710.25,18707.0,18709.75,98,206,68.0,143.0,303.0,318.0
"2024/09/09, 16:13",18709.5,18709.75,18706.0,18708.75,116,82,76.0,47.0,287.0,302.0
"2024/09/09, 16:14",18709.25,18709.5,18707.0,18708.25,66,50,40.0,36.0,296.0,313.0
"2024/09/09, 16:15",18708.25,18709.5,18706.5,18709.0,57,76,34.0,49.0,294.0,314.0
"2024/09/09, 16:16",18709.0,18712.25,18708.0,18711.25,59,188,39.0,126.0,298.0,322.0
"2024/09/09, 16:17",18711.25,18715.25,18710.75,18714.0,99,276,80.0,194.0,297.0,318.0
"2024/09/09, 16:18",18714.0,18719.25,18713.25,18718.75,174,324,114.0,252.0,298.0,349.0
"2024/09/09, 16:19",18718.75,18718.75,18715.0,18717.75,135,116,88.0,86.0,289.0,365.0
"2024/09/09, 16:20",18717.75,18721.5,18717.75,18720.75,125,203,76.0,152.0,294.0,360.0
"2024/09/09, 16:21",18720.75,18723.25,18719.5,18722.25,120,153,82.0,118.0,271.0,345.0
"2024/09/09, 16:22",18722.25,18722.5,18720.0,18721.0,91,89,66.0,57.0,302.0,348.0
"2024/09/09, 16:23",18721.0,18724.25,18721.0,18724.0,64,129,43.0,94.0,282.0,360.0
"2024/09/09, 16:24",18724.0,18724.5,18720.25,18724.0,168,166,116.0,128.0,283.0,354.0
"2024/09/09, 16:25",18724.0,18724.0,18718.5,18721.25,174,123,123.0,82.0,268.0,364.0
"2024/09/09, 16:26",18721.25,18722.25,18718.75,18722.25,75,76,46.0,51.0,247.0,382.0
"2024/09/09, 16:27",18722.25,18722.25,18720.5,18721.5,34,46,20.0,35.0,258.0,379.0
"2024/09/09, 16:28",18721.5,18722.75,18720.0,18720.0,60,54,37.0,45.0,266.0,347.0
"2024/09/09, 16:29",18720.0,18722.25,18717.5,18721.25,132,110,89.0,76.0,269.0,379.0
"2024/09/09, 16:30",18721.25,18723.0,18720.5,18720.75,36,91,22.0,64.0,279.0,377.0
"2024/09/09, 16:31",18720.75,18721.5,18718.25,18721.25,102,80,63.0,57.0,274.0,377.0
"2024/09/09, 16:32",18721.25,18722.5,18718.5,18719.75,189,143,126.0,97.0,289.0,352.0
"2024/09/09, 16:33",18719.75,18722.0,18716.0,18718.5,201,164,143.0,114.0,286.0,356.0
"2024/09/09, 16:34",18718.75,18721.25,18717.0,18719.75,129,144,92.0,98.0,291.0,393.0
"2024/09/09, 16:35",18719.75,18722.0,18719.25,18722.0,75,107,58.0,72.0,278.0,392.0
"2024/09/09, 16:36",18722.0,18722.5,18720.25,18721.5,59,90,46.0,71.0,297.0,388.0
"2024/09/09, 16:37",18721.5,18727.25,18720.75,18723.25,240,430,185.0,333.0,278.0,320.0
"2024/09/09, 16:38",18723.25,18723.5,18717.25,18717.25,162,46,129.0,28.0,308.0,265.0
"2024/09/09, 16:39",18717.5,18718.25,18713.75,18714.25,259,127,170.0,78.0,316.0,258.0
"2024/09/09, 16:40",18714.25,18720.0,18713.75,18718.75,109,183,71.0,130.0,318.0,280.0
"2024/09/09, 16:41",18718.75,18723.0,18718.75,18723.0,76,165,49.0,111.0,272.0,314.0
"2024/09/09, 16:42",18723.0,18724.25,18721.75,18721.75,54,82,37.0,59.0,302.0,290.0
"2024/09/09, 16:43",18721.75,18724.25,18721.75,18723.75,33,96,30.0,57.0,280.0,323.0
"2024/09/09, 16:44",18723.75,18725.0,18721.25,18722.5,106,81,68.0,55.0,290.0,318.0
"2024/09/09, 16:45",18722.5,18723.75,18720.25,18721.0,120,69,77.0,39.0,296.0,319.0
"2024/09/09, 16:46",18721.0,18725.5,18720.75,18725.25,30,87,25.0,67.0,283.0,327.0
"2024/09/09, 16:47",18724.75,18726.25,18723.0,18724.0,58,81,44.0,55.0,292.0,318.0
"2024/09/09, 16:48",18724.0,18725.5,18720.5,18722.25,111,92,80.0,58.0,287.0,325.0
"2024/09/09, 16:49",18722.25,18723.0,18719.25,18721.75,112,98,76.0,64.0,304.0,334.0
"2024/09/09, 16:50",18721.75,18721.75,18715.75,18716.5,187,89,135.0,67.0,361.0,277.0
"2024/09/09, 16:51",18716.0,18718.5,18714.75,18718.0,157,72,108.0,44.0,338.0,299.0
"2024/09/09, 16:52",18718.0,18718.75,18714.5,18714.5,120,89,79.0,49.0,370.0,275.0
"2024/09/09, 16:53",18714.5,18716.75,18711.0,18711.75,242,107,169.0,72.0,326.0,260.0
"2024/09/09, 16:54",18711.75,18712.75,18706.75,18707.0,337,231,241.0,179.0,306.0,252.0
"2024/09/09, 16:55",18707.0,18710.75,18705.5,18707.75,159,157,117.0,93.0,330.0,267.0
"2024/09/09, 16:56",18707.75,18710.75,18707.0,18707.5,131,105,95.0,65.0,349.0,295.0
"2024/09/09, 16:57",18708.25,18711.0,18708.25,18711.0,77,91,44.0,61.0,330.0,292.0
"2024/09/09, 16:58",18711.0,18714.75,18710.25,18714.25,55,157,40.0,106.0,292.0,291.0
"2024/09/09, 16:59",18714.25,18716.25,18711.5,18713.25,84,97,53.0,71.0,294.0,294.0
"2024/09/09, 17:00",18713.75,18716.5,18703.25,18703.5,381,291,263.0,175.0,327.0,237.0
"2024/09/09, 17:01",18703.5,18706.5,18700.25,18701.0,426,256,287.0,163.0,338.0,284.0
"2024/09/09, 17:02",18700.75,18702.5,18693.0,18699.5,606,324,420.0,194.0,315.0,258.0
"2024/09/09, 17:03",18699.0,18700.75,18695.25,18699.0,179,147,111.0,97.0,314.0,265.0
"2024/09/09, 17:04",18699.0,18703.5,18697.75,18700.25,190,317,113.0,201.0,301.0,275.0
"2024/09/09, 17:05",18700.25,18705.75,18698.75,18700.0,196,208,115.0,136.0,326.0,285.0
"2024/09/09, 17:06",18700.0,18700.25,18688.25,18689.75,694,328,487.0,223.0,323.0,290.0
"2024/09/09, 17:07",18689.75,18694.75,18686.25,18689.25,417,351,291.0,253.0,307.0,291.0
"2024/09/09, 17:08",18689.25,18690.75,18681.75,18683.5,448,331,334.0,233.0,318.0,291.0
"2024/09/09, 17:09",18683.5,18686.0,18681.75,18684.5,212,242,137.0,150.0,340.0,291.0
"2024/09/09, 17:10",18683.25,18685.5,18679.5,18680.25,306,228,244.0,170.0,330.0,316.0
"2024/09/09, 17:11",18680.25,18681.75,18661.5,18665.5,1073,613,799.0,370.0,296.0,288.0
"2024/09/09, 17:12",18664.75,18667.0,18659.25,18660.5,502,496,392.0,315.0,297.0,327.0
"2024/09/09, 17:13",18660.5,18662.75,18655.5,18657.75,432,344,303.0,244.0,356.0,299.0
"2024/09/09, 17:14",18657.75,18658.5,18643.25,18647.25,970,744,832.0,467.0,300.0,319.0
"2024/09/09, 17:15",18647.25,18648.5,18640.0,18641.0,749,705,513.0,441.0,293.0,321.0
"2024/09/09, 17:16",18641.0,18643.5,18637.25,18642.0,536,618,378.0,406.0,291.0,327.0
"2024/09/09, 17:17",18642.0,18651.75,18641.25,18647.25,371,707,258.0,466.0,282.0,295.0
"2024/09/09, 17:18",18647.75,18647.75,18641.0,18647.0,350,321,237.0,203.0,273.0,321.0
"2024/09/09, 17:19",18647.0,18649.5,18645.75,18647.25,207,194,141.0,128.0,263.0,326.0
"2024/09/09, 17:20",18647.25,18657.25,18646.5,18654.5,385,655,267.0,460.0,277.0,358.0
"2024/09/09, 17:21",18654.5,18654.5,18641.5,18647.0,484,447,318.0,276.0,271.0,267.0
"2024/09/09, 17:22",18647.0,18648.25,18640.0,18644.5,304,234,206.0,157.0,282.0,286.0
"2024/09/09, 17:23",18645.25,18649.25,18644.5,18647.75,120,203,89.0,164.0,281.0,312.0
"2024/09/09, 17:24",18647.75,18652.5,18647.0,18647.75,213,262,128.0,178.0,271.0,313.0
"2024/09/09, 17:25",18647.75,18649.5,18643.0,18644.25,217,191,143.0,139.0,290.0,294.0
"2024/09/09, 17:26",18644.25,18650.25,18643.0,18649.75,131,238,87.0,153.0,303.0,312.0
"2024/09/09, 17:27",18649.75,18656.25,18649.75,18653.5,206,348,135.0,246.0,280.0,339.0
"2024/09/09, 17:28",18653.5,18654.0,18649.0,18651.5,208,142,152.0,86.0,275.0,358.0
"2024/09/09, 17:29",18651.5,18654.5,18644.0,18646.75,356,369,227.0,257.0,276.0,254.0
"2024/09/09, 17:30",18646.75,18647.0,18638.75,18645.5,566,391,394.0,231.0,326.0,297.0
"2024/09/09, 17:31",18645.5,18655.25,18644.5,18654.25,248,412,185.0,303.0,264.0,352.0
"2024/09/09, 17:32",18654.5,18654.5,18649.0,18650.5,140,158,87.0,104.0,250.0,339.0
"2024/09/09, 17:33",18650.5,18652.5,18649.0,18649.5,137,118,98.0,98.0,273.0,313.0
"2024/09/09, 17:34",18649.5,18651.25,18646.0,18646.0,166,103,105.0,83.0,303.0,312.0
"2024/09/09, 17:35",18646.0,18646.0,18639.75,18644.25,304,332,228.0,216.0,326.0,279.0
"2024/09/09, 17:36",18644.25,18651.5,18639.75,18651.5,258,286,176.0,203.0,272.0,377.0
"2024/09/09, 17:37",18651.5,18656.0,18649.0,18656.0,177,279,134.0,201.0,272.0,356.0
"2024/09/09, 17:38",18655.75,18661.0,18654.25,18660.75,248,475,185.0,324.0,279.0,373.0
"2024/09/09, 17:39",18660.75,18665.5,18660.5,18661.5,357,569,279.0,389.0,290.0,375.0
"2024/09/09, 17:40",18661.5,18670.75,18660.5,18669.5,355,528,260.0,424.0,308.0,358.0
"2024/09/09, 17:41",18669.5,18672.25,18666.25,18671.0,236,347,164.0,245.0,343.0,398.0
"2024/09/09, 17:42",18671.0,18673.75,18669.5,18672.5,168,240,138.0,189.0,353.0,400.0
"2024/09/09, 17:43",18672.5,18679.25,18671.5,18677.75,300,455,201.0,395.0,368.0,336.0
"2024/09/09, 17:44",18677.75,18682.25,18677.0,18681.75,231,310,175.0,224.0,372.0,323.0
"2024/09/09, 17:45",18681.75,18685.0,18675.0,18678.5,436,436,301.0,301.0,305.0,312.0
"2024/09/09, 17:46",18678.5,18680.0,18675.25,18679.75,154,202,108.0,146.0,327.0,315.0
"2024/09/09, 17:47",18679.5,18681.75,18677.75,18681.0,104,164,93.0,110.0,315.0,305.0
"2024/09/09, 17:48",18681.0,18681.5,18672.5,18673.75,362,121,252.0,84.0,302.0,283.0
"2024/09/09, 17:49",18674.25,18676.75,18672.25,18672.5,205,190,130.0,132.0,309.0,303.0
"2024/09/09, 17:50",18672.5,18679.0,18672.5,18676.75,106,170,95.0,109.0,318.0,330.0
"2024/09/09, 17:51",18676.75,18678.25,18675.5,18676.75,85,97,50.0,56.0,334.0,315.0
"2024/09/09, 17:52",18676.75,18679.25,18675.5,18677.5,55,100,34.0,61.0,322.0,323.0
"2024/09/09, 17:53",18677.5,18678.0,18675.0,18675.5,93,53,56.0,33.0,334.0,297.0
"2024/09/09, 17:54",18675.5,18677.75,18675.0,18675.25,95,71,76.0,49.0,314.0,299.0
"2024/09/09, 17:55",18675.25,18679.25,18673.5,18679.0,112,128,72.0,81.0,313.0,323.0
"2024/09/09, 17:56",18679.0,18683.5,18677.75,18683.5,199,245,157.0,158.0,305.0,338.0
"2024/09/09, 17:57",18683.5,18683.75,18679.0,18679.75,148,107,109.0,59.0,307.0,330.0
"2024/09/09, 17:58",18679.75,18683.75,18676.25,18682.25,172,195,107.0,131.0,286.0,347.0
"2024/09/09, 17:59",18682.25,18682.5,18678.25,18680.75,104,92,63.0,58.0,286.0,352.0
"2024/09/09, 18:00",18680.0,18683.75,18678.25,18678.75,234,180,162.0,120.0,305.0,283.0
"2024/09/09, 18:01",18678.75,18679.25,18673.5,18676.5,260,168,174.0,114.0,284.0,279.0
"2024/09/09, 18:02",18676.5,18684.0,18675.5,18682.5,118,220,64.0,155.0,251.0,338.0
"2024/09/09, 18:03",18682.5,18688.25,18681.25,18684.0,303,426,189.0,278.0,266.0,330.0
"2024/09/09, 18:04",18683.5,18685.25,18681.5,18683.0,176,102,105.0,67.0,254.0,325.0
"2024/09/09, 18:05",18683.5,18685.75,18681.75,18683.25,146,123,94.0,82.0,250.0,315.0
"2024/09/09, 18:06",18683.25,18683.75,18677.0,18683.25,303,160,190.0,97.0,265.0,337.0
"2024/09/09, 18:07",18683.25,18683.25,18678.5,18681.75,85,130,58.0,101.0,270.0,317.0
"2024/09/09, 18:08",18681.75,18684.0,18680.0,18682.0,87,57,56.0,33.0,272.0,320.0
"2024/09/09, 18:09",18682.0,18688.0,18682.0,18685.5,127,225,104.0,160.0,246.0,344.0
"2024/09/09, 18:10",18685.5,18690.75,18685.0,18688.25,273,344,175.0,250.0,274.0,333.0
"2024/09/09, 18:11",18688.25,18690.5,18682.5,18684.5,208,137,141.0,95.0,280.0,315.0
"2024/09/09, 18:12",18684.5,18688.5,18684.0,18686.5,92,102,52.0,56.0,273.0,342.0
"2024/09/09, 18:13",18686.5,18686.5,18682.75,18683.25,90,59,58.0,32.0,273.0,321.0
"2024/09/09, 18:14",18683.25,18683.75,18679.25,18680.0,181,67,111.0,42.0,291.0,244.0
"2024/09/09, 18:15",18679.5,18682.25,18676.0,18681.25,227,170,151.0,117.0,258.0,302.0
"2024/09/09, 18:16",18681.25,18681.25,18675.5,18679.5,149,188,103.0,121.0,288.0,271.0
"2024/09/09, 18:17",18679.5,18681.75,18677.5,18680.5,65,126,46.0,79.0,286.0,302.0
"2024/09/09, 18:18",18680.5,18682.5,18675.75,18676.5,103,56,62.0,39.0,307.0,275.0
"2024/09/09, 18:19",18676.5,18679.75,18675.25,18679.75,150,101,114.0,73.0,300.0,288.0
"2024/09/09, 18:20",18679.75,18680.0,18677.75,18678.0,61,67,39.0,49.0,309.0,270.0
"2024/09/09, 18:21",18678.0,18681.0,18676.75,18680.25,66,86,40.0,61.0,286.0,288.0
"2024/09/09, 18:22",18680.25,18685.25,18680.25,18681.0,128,200,84.0,138.0,288.0,276.0
"2024/09/09, 18:23",18681.0,18684.0,18679.0,18683.75,112,75,68.0,45.0,297.0,334.0
"2024/09/09, 18:24",18683.75,18686.0,18683.0,18683.75,127,136,75.0,102.0,297.0,337.0
"2024/09/09, 18:25",18683.75,18685.25,18682.0,18685.25,97,73,60.0,41.0,278.0,350.0
"2024/09/09, 18:26",18685.25,18687.75,18684.5,18686.0,97,133,73.0,88.0,294.0,356.0
"2024/09/09, 18:27",18686.0,18687.75,18681.75,18683.75,168,87,125.0,50.0,298.0,331.0
"2024/09/09, 18:28",18683.75,18686.0,18683.0,18684.5,44,52,24.0,30.0,292.0,321.0
"2024/09/09, 18:29",18684.5,18685.5,18680.0,18680.5,145,82,95.0,53.0,317.0,276.0
"2024/09/09, 18:30",18681.0,18681.75,18669.0,18669.75,669,408,470.0,250.0,300.0,274.0
"2024/09/09, 18:31",18669.5,18671.0,18662.0,18665.75,558,542,358.0,356.0,293.0,269.0
"2024/09/09, 18:32",18666.0,18669.5,18663.25,18667.0,230,247,141.0,176.0,318.0,292.0
"2024/09/09, 18:33",18666.25,18674.75,18666.25,18671.5,217,308,176.0,203.0,264.0,284.0
"2024/09/09, 18:34",18671.25,18676.75,18671.25,18676.5,149,242,99.0,171.0,261.0,291.0
"2024/09/09, 18:35",18676.25,18685.0,18675.75,18677.0,559,525,399.0,374.0,254.0,271.0
"2024/09/09, 18:36",18677.0,18688.0,18677.0,18686.0,277,415,181.0,288.0,266.0,317.0
"2024/09/09, 18:37",18686.5,18694.25,18685.75,18688.75,502,762,338.0,530.0,308.0,314.0
"2024/09/09, 18:38",18689.5,18692.25,18688.5,18690.0,180,221,122.0,150.0,316.0,326.0
"2024/09/09, 18:39",18690.0,18693.25,18687.25,18693.0,184,245,120.0,166.0,311.0,324.0
"2024/09/09, 18:40",18693.25,18693.25,18686.5,18687.75,260,248,196.0,165.0,317.0,309.0
"2024/09/09, 18:41",18687.75,18690.5,18684.25,18684.25,215,138,210.0,92.0,290.0,268.0
"2024/09/09, 18:42",18684.25,18684.25,18670.75,18672.75,735,430,531.0,309.0,272.0,260.0
"2024/09/09, 18:43",18672.5,18676.75,18669.0,18674.5,315,403,236.0,268.0,271.0,268.0
"2024/09/09, 18:44",18674.5,18683.75,18673.75,18682.75,250,289,153.0,202.0,258.0,292.0
"2024/09/09, 18:45",18682.75,18690.0,18679.5,18688.5,318,445,202.0,345.0,253.0,299.0
"2024/09/09, 18:46",18688.0,18689.75,18679.0,18680.75,233,188,166.0,127.0,243.0,284.0
"2024/09/09, 18:47",18681.5,18681.75,18678.25,18681.0,122,93,81.0,56.0,246.0,279.0
"2024/09/09, 18:48",18680.75,18686.0,18680.25,18680.5,124,137,83.0,78.0,236.0,289.0
"2024/09/09, 18:49",18680.5,18681.0,18676.5,18677.75,217,181,151.0,128.0,259.0,254.0
"2024/09/09, 18:50",18677.25,18678.0,18673.5,18677.5,185,125,129.0,81.0,255.0,250.0
"2024/09/09, 18:51",18677.5,18682.5,18677.0,18680.0,151,157,95.0,98.0,234.0,272.0
"2024/09/09, 18:52",18680.0,18681.25,18677.5,18679.0,121,116,75.0,70.0,259.0,282.0
"2024/09/09, 18:53",18679.0,18685.5,18678.5,18684.5,102,173,64.0,116.0,260.0,297.0
"2024/09/09, 18:54",18685.0,18688.0,18681.5,18683.5,146,192,99.0,137.0,253.0,303.0
"2024/09/09, 18:55",18683.5,18684.25,18681.0,18684.25,61,71,39.0,52.0,263.0,319.0
"2024/09/09, 18:56",18684.25,18692.75,18684.25,18692.0,116,267,70.0,196.0,273.0,355.0
